position,rotation,velocity,angular_velocity
[-0.0004489287 0.1000716 0.001176774],[0.9997682 -0.02153168 3.962157E-05 1.135244E-06],[-2.536371E-08 -1.616864E-05 -0.0003200662],[0.01179322 7.056972E-09 -9.349116E-07]
[-0.0004489292 0.1000713 0.001170451],[0.9997707 -0.02141522 3.962171E-05 1.130632E-06],[-2.505442E-08 -1.58984E-05 -0.0003161629],[0.01164931 7.363633E-09 -9.235054E-07]
[-0.0004489297 0.100071 0.00116426],[0.9997731 -0.02130119 3.962185E-05 1.126112E-06],[-2.452976E-08 -1.548373E-05 -0.0003095416],[0.01140515 5.475859E-09 -9.040982E-07]
[-0.0004489302 0.1000707 0.00115825],[0.9997755 -0.0211905 3.962197E-05 1.121723E-06],[-2.381364E-08 -1.497575E-05 -0.0003005043],[0.0110721 5.432782E-09 -8.77704E-07]
[-0.0004489307 0.1000704 0.001152462],[0.9997777 -0.0210839 3.962208E-05 1.117498E-06],[-2.293282E-08 -1.434882E-05 -0.0002893888],[0.01066239 5.726684E-09 -8.452325E-07]
[-0.0004489311 0.1000701 0.001146931],[0.9997799 -0.02098203 3.962219E-05 1.113463E-06],[-2.191575E-08 -1.365013E-05 -0.0002765539],[0.01018939 5.321019E-09 -8.077419E-07]
[-0.0004489315 0.1000699 0.001141684],[0.9997818 -0.02088538 3.962229E-05 1.109633E-06],[-2.079118E-08 -1.290493E-05 -0.0002623628],[0.009666444 5.283113E-09 -7.662849E-07]
[-0.0004489319 0.1000696 0.00113674],[0.9997838 -0.02079432 3.96224E-05 1.106024E-06],[-1.958961E-08 -1.210005E-05 -0.0002471997],[0.009107682 5.603432E-09 -7.220087E-07]
[-0.0004489323 0.1000694 0.00113211],[0.9997855 -0.02070907 3.96225E-05 1.102644E-06],[-1.834141E-08 -1.129475E-05 -0.0002314486],[0.008527273 5.21077E-09 -6.760039E-07]
[-0.0004489326 0.1000692 0.001127801],[0.9997872 -0.0206297 3.962259E-05 1.099498E-06],[-1.707585E-08 -1.047524E-05 -0.0002154782],[0.007938816 4.785819E-09 -6.293546E-07]
[-0.000448933 0.100069 0.001123808],[0.9997887 -0.02055616 3.962268E-05 1.096586E-06],[-1.582106E-08 -9.670938E-06 -0.000199644],[0.007355384 4.749561E-09 -5.831051E-07]
[-0.0004489332 0.1000688 0.001120122],[0.9997901 -0.02048828 3.962274E-05 1.093894E-06],[-1.460263E-08 -8.910016E-06 -0.0001842687],[0.006788887 4.729605E-09 -5.382072E-07]
[-0.0004489335 0.1000687 0.001116729],[0.9997914 -0.02042578 3.96228E-05 1.091417E-06],[-1.344673E-08 -8.181205E-06 -0.0001696824],[0.006251437 2.831175E-09 -4.955425E-07]
[-0.0004489338 0.1000685 0.001113606],[0.9997925 -0.02036826 3.962286E-05 1.089138E-06],[-1.237441E-08 -7.50967E-06 -0.0001561508],[0.005752889 3.533142E-09 -4.56058E-07]
[-0.000448934 0.1000684 0.001110727],[0.9997937 -0.02031526 3.962293E-05 1.087037E-06],[-1.140492E-08 -6.899753E-06 -0.0001439168],[0.005302104 3.872033E-09 -4.203481E-07]
[-0.0004489342 0.1000682 0.001108064],[0.9997946 -0.0202662 3.962298E-05 1.085091E-06],[-1.055375E-08 -6.37759E-06 -0.0001331759],[0.004906414 2.744567E-09 -3.889438E-07]
[-0.0004489344 0.1000681 0.001105582],[0.9997956 -0.02022049 3.962304E-05 1.083285E-06],[-9.834477E-09 -5.930587E-06 -0.0001240994],[0.004571983 2.688878E-09 -3.62447E-07]
[-0.0004489346 0.100068 0.001103246],[0.9997965 -0.02017747 3.962307E-05 1.081578E-06],[-9.25573E-09 -5.557862E-06 -0.0001167962],[0.004302895 3.435318E-09 -3.411389E-07]
[-0.0004489347 0.1000679 0.001101019],[0.9997973 -0.02013646 3.962312E-05 1.079953E-06],[-8.823464E-09 -5.290425E-06 -0.0001113414],[0.004101918 2.671312E-09 -3.251899E-07]
[-0.0004489349 0.1000678 0.001098864],[0.9997981 -0.02009676 3.962317E-05 1.078378E-06],[-8.540127E-09 -5.111015E-06 -0.0001077661],[0.003970156 1.539109E-09 -3.147013E-07]
[-0.0004489351 0.1000677 0.001096743],[0.9997988 -0.0200577 3.962322E-05 1.076831E-06],[-8.405158E-09 -5.021529E-06 -0.0001060627],[0.003907393 2.25367E-09 -3.09748E-07]
[-0.0004489353 0.1000676 0.001094619],[0.9997996 -0.02001859 3.962325E-05 1.075278E-06],[-8.413716E-09 -5.021584E-06 -0.0001061708],[0.003911379 2.996259E-09 -3.100962E-07]
[-0.0004489354 0.1000675 0.001092459],[0.9998004 -0.01997881 3.96233E-05 1.073703E-06],[-8.560287E-09 -5.096006E-06 -0.0001080203],[0.003979492 3.317353E-09 -3.15503E-07]
[-0.0004489356 0.1000674 0.001090229],[0.9998012 -0.01993775 3.962333E-05 1.072076E-06],[-8.833456E-09 -5.260247E-06 -0.0001114673],[0.004106504 2.569445E-09 -3.255446E-07]
[-0.0004489358 0.1000673 0.001087902],[0.9998021 -0.01989489 3.962338E-05 1.070379E-06],[-9.221806E-09 -5.483304E-06 -0.0001163678],[0.004287019 2.908418E-09 -3.398702E-07]
[-0.000448936 0.1000672 0.001085451],[0.9998031 -0.01984975 3.962344E-05 1.068592E-06],[-9.711062E-09 -5.752058E-06 -0.0001225414],[0.00451441 3.621807E-09 -3.579157E-07]
[-0.0004489362 0.1000671 0.001082856],[0.9998039 -0.01980195 3.962349E-05 1.066692E-06],[-1.028474E-08 -6.094129E-06 -0.0001297806],[0.004781106 2.531805E-09 -3.790132E-07]
[-0.0004489364 0.100067 0.001080098],[0.9998049 -0.01975117 3.962354E-05 1.064681E-06],[-1.092669E-08 -6.452227E-06 -0.0001378809],[0.005079486 3.206809E-09 -4.026802E-07]
[-0.0004489366 0.1000668 0.001077166],[0.999806 -0.01969717 3.962358E-05 1.062542E-06],[-1.161747E-08 -6.839764E-06 -0.0001465975],[0.00540055 3.204111E-09 -4.281268E-07]
[-0.0004489369 0.1000667 0.001074052],[0.9998071 -0.01963983 3.962364E-05 1.060269E-06],[-1.233866E-08 -7.255931E-06 -0.000155698],[0.005735817 3.1738E-09 -4.547004E-07]
[-0.0004489371 0.1000665 0.001070753],[0.9998083 -0.01957907 3.962372E-05 1.057859E-06],[-1.307175E-08 -7.659303E-06 -0.0001649484],[0.006076534 4.285481E-09 -4.81736E-07]
[-0.0004489374 0.1000663 0.001067271],[0.9998096 -0.01951494 3.962379E-05 1.055321E-06],[-1.379813E-08 -8.076187E-06 -0.0001741144],[0.0064142 4.603484E-09 -5.085142E-07]
[-0.0004489377 0.1000662 0.001063612],[0.9998109 -0.01944755 3.962385E-05 1.052649E-06],[-1.449974E-08 -8.464825E-06 -0.0001829676],[0.006740276 2.746282E-09 -5.342873E-07]
[-0.000448938 0.100066 0.001059786],[0.9998122 -0.01937709 3.962394E-05 1.049854E-06],[-1.516001E-08 -8.821458E-06 -0.0001912992],[0.007047159 4.932554E-09 -5.58689E-07]
[-0.0004489383 0.1000658 0.001055807],[0.9998137 -0.01930384 3.962402E-05 1.046953E-06],[-1.576265E-08 -9.134277E-06 -0.0001989034],[0.007327209 4.517189E-09 -5.808718E-07]
[-0.0004489387 0.1000656 0.001051695],[0.9998152 -0.01922811 3.962409E-05 1.043952E-06],[-1.629407E-08 -9.417984E-06 -0.0002056091],[0.007574221 4.122827E-09 -6.004316E-07]
[-0.000448939 0.1000654 0.00104747],[0.9998167 -0.0191503 3.962418E-05 1.040868E-06],[-1.674253E-08 -9.640917E-06 -0.0002112676],[0.00778261 4.449032E-09 -6.169541E-07]
[-0.0004489393 0.1000652 0.001043155],[0.9998182 -0.01907084 3.962426E-05 1.037719E-06],[-1.709741E-08 -9.819708E-06 -0.0002157455],[0.007947508 4.433308E-09 -6.300252E-07]
[-0.0004489397 0.100065 0.001038777],[0.9998196 -0.0189902 3.962432E-05 1.034523E-06],[-1.734987E-08 -9.923284E-06 -0.000218931],[0.00806479 5.128316E-09 -6.393454E-07]
[-0.00044894 0.1000648 0.001034361],[0.9998212 -0.0189089 3.962442E-05 1.031301E-06],[-1.749444E-08 -9.96891E-06 -0.000220755],[0.008131895 3.985509E-09 -6.446274E-07]
[-0.0004489404 0.1000646 0.001029938],[0.9998227 -0.01882744 3.96245E-05 1.028071E-06],[-1.752819E-08 -9.954465E-06 -0.0002211806],[0.008147541 3.958272E-09 -6.458617E-07]
[-0.0004489407 0.1000645 0.001025534],[0.9998243 -0.01874634 3.962458E-05 1.024855E-06],[-1.744917E-08 -9.880338E-06 -0.0002201834],[0.008110741 3.925228E-09 -6.429494E-07]
[-0.0004489411 0.1000642 0.001021178],[0.9998258 -0.01866614 3.962466E-05 1.021682E-06],[-1.725794E-08 -9.729228E-06 -0.00021777],[0.008021778 4.594088E-09 -6.35917E-07]
[-0.0004489414 0.1000641 0.001016899],[0.9998273 -0.01858733 3.962474E-05 1.018558E-06],[-1.695828E-08 -9.523073E-06 -0.0002139884],[0.007882412 4.215649E-09 -6.248563E-07]
[-0.0004489417 0.1000639 0.001012721],[0.9998287 -0.01851039 3.962482E-05 1.015509E-06],[-1.655462E-08 -9.268676E-06 -0.0002088947],[0.00769476 4.546572E-09 -6.09997E-07]
[-0.0004489421 0.1000637 0.001008669],[0.9998301 -0.01843579 3.96249E-05 1.012556E-06],[-1.605417E-08 -8.955445E-06 -0.0002025794],[0.007462051 4.13508E-09 -5.915447E-07]
[-0.0004489424 0.1000635 0.001004766],[0.9998314 -0.01836391 3.962497E-05 1.009704E-06],[-1.546557E-08 -8.597533E-06 -0.000195152],[0.007188413 3.751234E-09 -5.698396E-07]
[-0.0004489427 0.1000634 0.001001031],[0.9998326 -0.01829514 3.962504E-05 1.006979E-06],[-1.479831E-08 -8.195537E-06 -0.000186732],[0.006878235 4.078439E-09 -5.452667E-07]
[-0.000448943 0.1000632 0.0009974822],[0.9998338 -0.01822978 3.962511E-05 1.004387E-06],[-1.406409E-08 -7.763962E-06 -0.0001774672],[0.006536906 4.069133E-09 -5.182146E-07]
[-0.0004489432 0.1000631 0.0009941321],[0.999835 -0.0181681 3.962518E-05 1.001942E-06],[-1.327432E-08 -7.316195E-06 -0.0001675013],[0.006169824 4.021807E-09 -4.891238E-07]
[-0.0004489435 0.1000629 0.0009909921],[0.999836 -0.01811028 3.962522E-05 9.996522E-07],[-1.244251E-08 -6.839856E-06 -0.000157005],[0.005783169 3.986846E-09 -4.584725E-07]
[-0.0004489437 0.1000628 0.0009880693],[0.999837 -0.01805645 3.962529E-05 9.975191E-07],[-1.158157E-08 -6.348096E-06 -0.0001461413],[0.005382972 2.099311E-09 -4.266935E-07]
[-0.0004489439 0.1000627 0.0009853676],[0.9998379 -0.01800671 3.962533E-05 9.955477E-07],[-1.070484E-08 -5.855653E-06 -0.0001350781],[0.004975461 2.083462E-09 -3.944031E-07]
[-0.0004489441 0.1000626 0.0009828882],[0.9998387 -0.01796105 3.962537E-05 9.937402E-07],[-9.824768E-09 -5.349689E-06 -0.0001239729],[0.004566358 2.042015E-09 -3.619759E-07]
[-0.0004489443 0.1000625 0.0009806284],[0.9998395 -0.01791944 3.962541E-05 9.920875E-07],[-8.953723E-09 -4.872458E-06 -0.0001129817],[0.00416151 2.417438E-09 -3.299024E-07]
[-0.0004489445 0.1000624 0.0009785831],[0.9998401 -0.01788178 3.962547E-05 9.905946E-07],[-8.104932E-09 -4.396364E-06 -0.0001022712],[0.003766989 1.660233E-09 -2.986056E-07]
[-0.0004489446 0.1000623 0.0009767434],[0.9998407 -0.0178479 3.962548E-05 9.89256E-07],[-7.289524E-09 -3.948708E-06 -9.198208E-05],[0.003388 1.98467E-09 -2.685791E-07]
[-0.0004489447 0.1000622 0.0009750988],[0.9998413 -0.01781762 3.962551E-05 9.880484E-07],[-6.516919E-09 -3.531675E-06 -8.223298E-05],[0.003028913 2.016738E-09 -2.401211E-07]
[-0.0004489448 0.1000622 0.0009736358],[0.9998417 -0.01779068 3.962554E-05 9.869826E-07],[-5.797071E-09 -3.129165E-06 -7.314966E-05],[0.002694312 1.598744E-09 -2.135918E-07]
[-0.0004489449 0.1000621 0.0009723394],[0.9998422 -0.01776681 3.962557E-05 9.860383E-07],[-5.136966E-09 -2.771566E-06 -6.482005E-05],[0.002387518 1.946757E-09 -1.892858E-07]
[-0.000448945 0.1000621 0.0009711927],[0.9998426 -0.0177457 3.96256E-05 9.852033E-07],[-4.543764E-09 -2.443811E-06 -5.733487E-05],[0.00211181 1.934575E-09 -1.67435E-07]
[-0.0004489451 0.100062 0.0009701781],[0.9998429 -0.01772701 3.962561E-05 9.844646E-07],[-4.021245E-09 -2.160365E-06 -5.074151E-05],[0.001868935 4.341821E-10 -1.481354E-07]
[-0.0004489452 0.100062 0.0009692759],[0.9998432 -0.0177104 3.962563E-05 9.837991E-07],[-3.573497E-09 -1.922355E-06 -4.509162E-05],[0.001660863 1.58757E-09 -1.31683E-07]
[-0.0004489452 0.100062 0.0009684679],[0.9998434 -0.01769552 3.962564E-05 9.832131E-07],[-3.202042E-09 -1.728961E-06 -4.040463E-05],[0.001488234 3.809414E-11 -1.179479E-07]
[-0.0004489453 0.1000619 0.0009677341],[0.9998438 -0.01768201 3.962567E-05 9.826776E-07],[-2.907261E-09 -1.564403E-06 -3.668495E-05],[0.001351217 1.536864E-09 -1.071407E-07]
[-0.0004489454 0.1000619 0.0009670562],[0.9998439 -0.01766952 3.962567E-05 9.821846E-07],[-2.687625E-09 -1.445207E-06 -3.391334E-05],[0.001249124 2.88824E-11 -9.899782E-08]
[-0.0004489454 0.1000619 0.0009664148],[0.9998441 -0.01765772 3.962567E-05 9.817149E-07],[-2.540728E-09 -1.35636E-06 -3.20597E-05],[0.001180824 3.132735E-11 -9.358764E-08]
[-0.0004489455 0.1000618 0.0009657932],[0.9998443 -0.01764627 3.962568E-05 9.812596E-07],[-2.462714E-09 -1.325956E-06 -3.107545E-05],[0.001144601 4.013782E-10 -9.072491E-08]
[-0.0004489455 0.1000618 0.0009651752],[0.9998445 -0.01763489 3.96257E-05 9.80812E-07],[-2.448692E-09 -1.311401E-06 -3.089849E-05],[0.001138072 -3.5829E-10 -9.019123E-08]
[-0.0004489456 0.1000618 0.0009645462],[0.9998448 -0.01762331 3.96257E-05 9.803534E-07],[-2.492013E-09 -1.341885E-06 -3.144522E-05],[0.001158206 1.517993E-09 -9.184279E-08]
[-0.0004489456 0.1000618 0.0009638938],[0.9998449 -0.01761129 3.962572E-05 9.79875E-07],[-2.586422E-09 -1.3856E-06 -3.263641E-05],[0.001202078 -3.513012E-10 -9.525822E-08]
[-0.0004489457 0.1000617 0.0009632062],[0.9998451 -0.01759864 3.962572E-05 9.793716E-07],[-2.724169E-09 -1.460876E-06 -3.437441E-05],[0.001266084 -3.496239E-10 -1.0033E-07]
[-0.0004489457 0.1000617 0.0009624753],[0.9998454 -0.01758518 3.962575E-05 9.788436E-07],[-2.896493E-09 -1.549849E-06 -3.654897E-05],[0.001346187 1.476569E-09 -1.067417E-07]
[-0.0004489458 0.1000617 0.0009616939],[0.9998456 -0.01757079 3.962575E-05 9.782717E-07],[-3.095774E-09 -1.653683E-06 -3.90634E-05],[0.001438783 -7.982608E-12 -1.140319E-07]
[-0.0004489459 0.1000616 0.000960858],[0.9998459 -0.0175554 3.962578E-05 9.77656E-07],[-3.312624E-09 -1.773514E-06 -4.179976E-05],[0.001539579 1.873542E-09 -1.220802E-07]
[-0.0004489459 0.1000616 0.000959965],[0.9998462 -0.01753896 3.962579E-05 9.770063E-07],[-3.5387E-09 -1.892378E-06 -4.465241E-05],[0.001644655 -4.607236E-11 -1.303494E-07]
[-0.000448946 0.1000616 0.0009590148],[0.9998465 -0.01752146 3.962581E-05 9.763127E-07],[-3.765263E-09 -2.011607E-06 -4.751142E-05],[0.001749959 1.827595E-09 -1.387519E-07]
[-0.0004489461 0.1000615 0.0009580093],[0.9998468 -0.01750294 3.962584E-05 9.755788E-07],[-3.984468E-09 -2.130015E-06 -5.027739E-05],[0.001851847 1.81603E-09 -1.468248E-07]
[-0.0004489462 0.1000615 0.0009569519],[0.9998472 -0.01748347 3.962584E-05 9.748093E-07],[-4.189302E-09 -2.235977E-06 -5.286196E-05],[0.001947031 1.792934E-09 -1.543718E-07]
[-0.0004489463 0.1000614 0.0009558485],[0.9998475 -0.01746316 3.962586E-05 9.740039E-07],[-4.372481E-09 -2.324581E-06 -5.517341E-05],[0.002032135 1.431903E-09 -1.611054E-07]
[-0.0004489463 0.1000614 0.0009547059],[0.9998479 -0.01744212 3.962589E-05 9.731681E-07],[-4.527439E-09 -2.398911E-06 -5.712857E-05],[0.00210414 3.12432E-10 -1.667751E-07]
[-0.0004489464 0.1000613 0.0009535327],[0.9998484 -0.01742052 3.96259E-05 9.723123E-07],[-4.64899E-09 -2.47279E-06 -5.866243E-05],[0.002160643 1.793339E-09 -1.712987E-07]
[-0.0004489465 0.1000613 0.0009523383],[0.9998487 -0.01739852 3.962593E-05 9.714458E-07],[-4.733381E-09 -2.503935E-06 -5.97271E-05],[0.002199859 1.762919E-09 -1.744062E-07]
[-0.0004489466 0.1000612 0.0009511326],[0.9998491 -0.01737632 3.962595E-05 9.705606E-07],[-4.7774E-09 -2.533099E-06 -6.028265E-05],[0.002220334 1.416389E-09 -1.760177E-07]
[-0.0004489467 0.1000612 0.0009499268],[0.9998494 -0.01735412 3.962597E-05 9.696824E-07],[-4.777717E-09 -2.534001E-06 -6.028665E-05],[0.002220478 1.755782E-09 -1.76041E-07]
[-0.0004489468 0.1000611 0.0009487322],[0.9998498 -0.01733212 3.9626E-05 9.688107E-07],[-4.733377E-09 -2.503346E-06 -5.972711E-05],[0.00219986 1.376198E-09 -1.743929E-07]
[-0.0004489469 0.1000611 0.0009475602],[0.9998503 -0.01731055 3.962603E-05 9.679592E-07],[-4.64374E-09 -2.458427E-06 -5.859619E-05],[0.002158184 1.720155E-09 -1.711017E-07]
[-0.000448947 0.100061 0.0009464224],[0.9998505 -0.01728959 3.962604E-05 9.671249E-07],[-4.509642E-09 -2.384899E-06 -5.690395E-05],[0.002095853 1.368657E-09 -1.661561E-07]
[-0.0004489471 0.100061 0.0009453286],[0.9998509 -0.01726945 3.962605E-05 9.663254E-07],[-4.333196E-09 -2.279242E-06 -5.46775E-05],[0.002013832 1.720945E-09 -1.596657E-07]
[-0.0004489472 0.1000609 0.0009442899],[0.9998512 -0.01725033 3.962608E-05 9.655708E-07],[-4.115654E-09 -2.160522E-06 -5.193241E-05],[0.001912746 1.970692E-10 -1.516056E-07]
[-0.0004489472 0.1000609 0.0009433158],[0.9998515 -0.01723239 3.962609E-05 9.648581E-07],[-3.86075E-09 -2.027163E-06 -4.871591E-05],[0.001794262 2.135627E-10 -1.422105E-07]
[-0.0004489473 0.1000609 0.000942414],[0.9998518 -0.01721579 3.96261E-05 9.642022E-07],[-3.572582E-09 -1.877059E-06 -4.507975E-05],[0.001660334 1.898643E-10 -1.315995E-07]
[-0.0004489474 0.1000608 0.0009415927],[0.9998521 -0.01720067 3.962612E-05 9.636007E-07],[-3.254947E-09 -1.71378E-06 -4.107179E-05],[0.001512721 -1.688793E-10 -1.198897E-07]
[-0.0004489475 0.1000608 0.0009408573],[0.9998523 -0.01718713 3.962615E-05 9.630639E-07],[-2.91385E-09 -1.53482E-06 -3.676768E-05],[0.001354222 1.691214E-09 -1.073838E-07]
[-0.0004489475 0.1000608 0.0009402128],[0.9998526 -0.01717526 3.962615E-05 9.625957E-07],[-2.554287E-09 -1.341348E-06 -3.223074E-05],[0.001187089 -1.822537E-10 -9.407543E-08]
[-0.0004489475 0.1000607 0.0009396625],[0.9998527 -0.01716512 3.962615E-05 9.621904E-07],[-2.181338E-09 -1.147925E-06 -2.752476E-05],[0.001013763 -1.769701E-10 -8.03446E-08]
[-0.0004489476 0.1000607 0.0009392077],[0.9998529 -0.01715675 3.962616E-05 9.61857E-07],[-1.800887E-09 -9.388976E-07 -2.272395E-05],[0.000836951 -1.930306E-10 -6.632698E-08]
[-0.0004489476 0.1000607 0.0009388498],[0.999853 -0.01715016 3.962618E-05 9.615991E-07],[-1.419451E-09 -7.449818E-07 -1.791104E-05],[0.0006596852 -2.269215E-10 -5.227648E-08]
[-0.0004489476 0.1000607 0.0009385867],[0.9998531 -0.01714532 3.962618E-05 9.614073E-07],[-1.041981E-09 -5.510514E-07 -1.314795E-05],[0.0004842614 -1.943172E-10 -3.837336E-08]
[-0.0004489476 0.1000607 0.0009384167],[0.9998531 -0.01714218 3.962618E-05 9.612813E-07],[-6.742267E-10 -3.580166E-07 -8.507622E-06],[0.0003133468 1.703827E-10 -2.483818E-08]
[-0.0004489476 0.1000607 0.0009383357],[0.9998531 -0.01714069 3.962618E-05 9.612223E-07],[-3.208874E-10 -1.63767E-07 -4.048929E-06],[0.0001491259 -5.747812E-10 -1.179783E-08]
[-0.0004489476 0.1000607 0.000938339],[0.9998531 -0.01714076 3.962617E-05 9.612285E-07],[1.322236E-11 -1.457556E-10 1.667105E-07],[-6.138578E-06 -5.908554E-10 5.020874E-10]
[-0.0004489476 0.1000607 0.0009384207],[0.9998531 -0.01714226 3.962619E-05 9.612859E-07],[3.232748E-10 1.63767E-07 4.079197E-06],[-0.0001502472 -2.040942E-10 1.191762E-08]
[-0.0004489476 0.1000607 0.0009385737],[0.9998531 -0.01714507 3.962618E-05 9.613958E-07],[6.066204E-10 3.132159E-07 7.654533E-06],[-0.0002819237 -5.647782E-10 2.235988E-08]
[-0.0004489476 0.1000607 0.0009387906],[0.999853 -0.01714907 3.962617E-05 9.615542E-07],[8.596137E-10 4.469664E-07 1.084681E-05],[-0.0003994852 -5.767971E-10 3.168273E-08]
[-0.0004489476 0.1000607 0.000939063],[0.999853 -0.01715409 3.962617E-05 9.617567E-07],[1.079687E-09 5.662927E-07 1.362385E-05],[-0.000501784 -2.231024E-10 3.977489E-08]
[-0.0004489476 0.1000607 0.0009393825],[0.9998528 -0.01715997 3.962617E-05 9.619878E-07],[1.265332E-09 6.564566E-07 1.596627E-05],[-0.0005880593 5.370491E-10 4.659022E-08]
[-0.0004489475 0.1000608 0.0009397605],[0.9998527 -0.01716693 3.962617E-05 9.622655E-07],[1.498104E-09 7.890333E-07 1.890355E-05],[-0.000696246 -2.112326E-10 5.519026E-08]
[-0.0004489475 0.1000608 0.0009402277],[0.9998525 -0.01717553 3.962614E-05 9.626048E-07],[1.851722E-09 9.686727E-07 2.336548E-05],[-0.0008605843 1.697535E-10 6.820026E-08]
[-0.0004489474 0.1000608 0.0009408311],[0.9998523 -0.01718664 3.962613E-05 9.630434E-07],[2.391547E-09 1.251989E-06 3.017717E-05],[-0.00111146 -9.18311E-10 8.811949E-08]
[-0.0004489474 0.1000608 0.0009416317],[0.9998521 -0.01720138 3.962612E-05 9.636274E-07],[3.171959E-09 1.668813E-06 4.002468E-05],[-0.001474156 1.80855E-10 1.168311E-07]
[-0.0004489473 0.1000609 0.0009427015],[0.9998517 -0.01722108 3.962609E-05 9.6441E-07],[4.239007E-09 2.220264E-06 5.348879E-05],[-0.001970028 -1.694662E-10 1.561384E-07]
[-0.0004489472 0.1000609 0.0009441212],[0.9998513 -0.01724722 3.962609E-05 9.654459E-07],[5.626045E-09 2.950625E-06 7.099099E-05],[-0.002614681 -2.017559E-09 2.072912E-07]
[-0.000448947 0.100061 0.000945978],[0.9998507 -0.01728141 3.962604E-05 9.668009E-07],[7.356501E-09 3.873717E-06 9.282633E-05],[-0.003418937 -1.647751E-09 2.710235E-07]
[-0.0004489469 0.1000611 0.0009483609],[0.99985 -0.01732528 3.9626E-05 9.685397E-07],[9.44241E-09 4.977134E-06 0.0001191469],[-0.004388344 -1.617488E-09 3.478488E-07]
[-0.0004489466 0.1000612 0.0009513603],[0.999849 -0.01738051 3.962596E-05 9.707284E-07],[1.188528E-08 6.273438E-06 0.0001499718],[-0.0055237 -2.316094E-09 4.378617E-07]
[-0.0004489463 0.1000614 0.0009550642],[0.9998478 -0.01744871 3.962589E-05 9.734313E-07],[1.467673E-08 7.763476E-06 0.0001851952],[-0.006821048 -3.780146E-09 5.407302E-07]
[-0.000448946 0.1000616 0.0009595558],[0.9998464 -0.01753142 3.96258E-05 9.76711E-07],[1.779817E-08 9.447602E-06 0.0002245827],[-0.008271785 -5.617763E-09 6.557659E-07]
[-0.0004489455 0.1000618 0.0009649114],[0.9998447 -0.01763003 3.962571E-05 9.806192E-07],[2.122155E-08 1.131003E-05 0.0002677804],[-0.009862929 -5.201707E-09 7.818588E-07]
[-0.000448945 0.1000621 0.0009711984],[0.9998425 -0.0177458 3.96256E-05 9.852033E-07],[2.491224E-08 1.335154E-05 0.0003143512],[-0.01157835 -5.879832E-09 9.178367E-07]
[-0.0004489445 0.1000624 0.0009784732],[0.9998403 -0.01787976 3.962547E-05 9.905126E-07],[2.882761E-08 1.552666E-05 0.0003637572],[-0.0133982 -7.696163E-09 1.06213E-06]
[-0.0004489438 0.1000627 0.0009867814],[0.9998374 -0.01803274 3.962531E-05 9.965772E-07],[3.292001E-08 1.783699E-05 0.0004153973],[-0.01530041 -9.133277E-09 1.212936E-06]
[-0.0004489431 0.1000632 0.0009961535],[0.9998343 -0.01820532 3.962514E-05 1.003417E-06],[3.71374E-08 2.026531E-05 0.000468615],[-0.01726083 -9.428303E-09 1.368322E-06]
[-0.0004489422 0.1000636 0.001006607],[0.9998308 -0.01839782 3.962495E-05 1.011046E-06],[4.142293E-08 2.279885E-05 0.0005226928],[-0.01925304 -1.119749E-08 1.52627E-06]
[-0.0004489413 0.1000641 0.001018146],[0.9998268 -0.01861029 3.962473E-05 1.019465E-06],[4.572002E-08 2.537655E-05 0.000576917],[-0.02125069 -1.222584E-08 1.684631E-06]
[-0.0004489403 0.1000647 0.001030757],[0.9998225 -0.01884252 3.96245E-05 1.02867E-06],[4.997117E-08 2.801434E-05 0.0006305622],[-0.02322715 -1.251592E-08 1.841282E-06]
